vote,subtopic1,subtopic2,subtopic3,topic1,topic2,topic3,anom
111 Congress:h4173:960:2009-12-11,Energy:Nuclear Energy and Nuclear Regulatory Commission Issues,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h4173:961:2009-12-11,"Civil Rights, Minority Issues, and Civil Liberties:Right to Privacy and Access to Government Information",NONE,NONE,"Civil Rights, Minority Issues, and Civil Liberties",NONE,NONE,no
111 Congress:h4173:962:2009-12-11,Health:Infants and children,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4173:963:2009-12-11,Community Development and Housing Issues:Secondary Mortgage Market,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h4173:964:2009-12-11,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:966:2009-12-11,"Banking, Finance, and Domestic Commerce:Consumer Safety and Consumer Fraud",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:968:2009-12-11,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:413:2010-06-30,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4213:179:2010-06-09,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4213:180:2010-06-09,"Health:Regulation of drug industry, medical devices, and clinical labs",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4213:181:2010-06-09,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4213:183:2010-06-09,"International Affairs and Foreign Aid:Terrorism, Hijacking",NONE,NONE,International Affairs and Foreign Aid,NONE,NONE,no
111 Congress:h4213:188:2010-06-15,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4213:189:2010-06-15,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4213:190:2010-06-16,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:191:2010-06-16,Community Development and Housing Issues:Rural Housing and FmHA Housing Assistance Programs,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h4213:192:2010-06-16,Community Development and Housing Issues:Rural Housing and FmHA Housing Assistance Programs,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h4213:193:2010-06-17,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4213:194:2010-06-17,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4213:200:2010-06-24,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:204:2010-06-30,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:209:2010-07-20,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:215:2010-07-21,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:33:2010-03-03,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4213:34:2010-03-03,Health:Comprehensive health care reform,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4213:35:2010-03-03,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4213:36:2010-03-03,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:37:2010-03-03,Health:Prescription drug coverage and costs,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4213:38:2010-03-03,"Law, Crime, and Family Issues:Court Administration",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h4213:39:2010-03-03,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4213:40:2010-03-04,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:41:2010-03-04,Government Operations:Intergovernmental Relations,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4213:42:2010-03-04,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4213:45:2010-03-09,Social Welfare:Poverty and Assistance for Low-Income Families,NONE,NONE,Social Welfare,NONE,NONE,no
111 Congress:h4213:46:2010-03-09,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4213:47:2010-03-10,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:48:2010-03-10,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:943:2009-12-09,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:324:2010-05-28,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4213:325:2010-05-28,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4213:463:2010-07-22,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4247:81:2010-03-03,"Government Operations:Currency, Commemorative Coins, Medals, U.S. Mint",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4247:82:2010-03-03,Education:Elementary and Secondary Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h4314:397:2009-12-24,"Labor, Employment, and Immigration:Fair Labor Standards",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4314:988:2009-12-16,"Labor, Employment, and Immigration:Fair Labor Standards",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4380:456:2010-07-21,"Foreign Trade:Tariff and Import Restrictions, Import Regulation",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h4395:144:2010-03-19,"Public Lands and Water Management:Natural Resources, Public Lands, and Forest Management",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h44:73:2009-02-23,Defense:Research and Development,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h4438:435:2010-07-13,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h4506:111:2010-03-12,"Law, Crime, and Family Issues:Court Administration",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h46:221:2009-04-29,Community Development and Housing Issues:Low and Middle Income Housing Programs and Needs,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h4691:31:2010-03-02,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4715:207:2010-04-15,Environment:General (includes combinations of multiple subtopics),NONE,NONE,Environment,NONE,NONE,no
111 Congress:h4715:209:2010-04-15,Environment:Species and Forest Protection,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h4785:530:2010-09-16,Energy:Energy Conservation,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h4823:538:2010-09-23,"Public Lands and Water Management:Natural Resources, Public Lands, and Forest Management",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h4825:127:2010-03-17,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4849:182:2010-03-24,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4851:107:2010-03-25,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4851:109:2010-04-12,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4851:110:2010-04-14,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4851:111:2010-04-14,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4851:112:2010-04-14,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4851:113:2010-04-15,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4851:114:2010-04-15,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4851:115:2010-04-15,Government Operations:IRS Administration,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4851:116:2010-04-15,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4851:117:2010-04-15,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4851:211:2010-04-15,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4853:258:2010-12-04,Government Operations:District of Columbia Affairs,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4853:259:2010-12-04,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4853:271:2010-12-09,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4853:272:2010-12-13,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4853:275:2010-12-15,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4853:276:2010-12-15,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4853:604:2010-12-02,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4853:646:2010-12-16,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4853:647:2010-12-17,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4855:360:2010-06-15,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4872:102:2010-03-25,"Health:Facilities construction, regulation, and payments",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:103:2010-03-25,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4872:104:2010-03-25,Health:Comprehensive health care reform,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:105:2010-03-25,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:63:2010-03-23,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:64:2010-03-24,Health:Comprehensive health care reform,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:65:2010-03-24,"Law, Crime, and Family Issues:Child Abuse and Child Pornography",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h4872:68:2010-03-24,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:69:2010-03-24,Health:Health Manpower & Training,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:73:2010-03-24,Health:Prescription drug coverage and costs,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:74:2010-03-24,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:75:2010-03-24,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h4872:76:2010-03-24,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4872:77:2010-03-24,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4872:79:2010-03-24,"Health:Regulation of drug industry, medical devices, and clinical labs",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:80:2010-03-24,"Health:Regulation of drug industry, medical devices, and clinical labs",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:81:2010-03-24,Defense:VA Issues,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h4872:82:2010-03-24,Health:Prescription drug coverage and costs,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:83:2010-03-24,Defense:Military Procurement and Weapons System Acquisitions and Evaluation,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h4872:85:2010-03-24,"Health:Facilities construction, regulation, and payments",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:87:2010-03-25,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:88:2010-03-25,"Foreign Trade:Tariff and Import Restrictions, Import Regulation",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h4872:89:2010-03-25,International Affairs and Foreign Aid:Human Rights,NONE,NONE,International Affairs and Foreign Aid,NONE,NONE,no
111 Congress:h4872:90:2010-03-25,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4872:91:2010-03-25,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4872:92:2010-03-25,Health:Research and development,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:94:2010-03-25,Education:Elementary and Secondary Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h4872:95:2010-03-25,"Labor, Employment, and Immigration:Immigration and Refugee Issues",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h4872:97:2010-03-25,Health:Prescription drug coverage and costs,NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:98:2010-03-25,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4872:167:2010-03-21,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4872:194:2010-03-25,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h4899:165:2010-05-27,"Public Lands and Water Management:Natural Resources, Public Lands, and Forest Management",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h4899:166:2010-05-27,"Law, Crime, and Family Issues:Juvenile Crime and the Juvenile Justice System",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h4899:167:2010-05-27,"Law, Crime, and Family Issues:Executive Branch Agencies Dealing With Law and Crime",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h4899:169:2010-05-27,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4899:170:2010-05-27,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4899:171:2010-05-27,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:173:2010-05-27,Environment:General (includes combinations of multiple subtopics),NONE,NONE,Environment,NONE,NONE,no
111 Congress:h4899:174:2010-05-27,Defense:Military Procurement and Weapons System Acquisitions and Evaluation,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h4899:175:2010-05-27,Defense:Military Procurement and Weapons System Acquisitions and Evaluation,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h4899:176:2010-05-27,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:219:2010-07-22,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:186:2010-03-24,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:430:2010-07-01,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:431:2010-07-01,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:432:2010-07-01,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:433:2010-07-01,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4899:474:2010-07-27,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4994:626:2010-12-09,"Health:Facilities construction, regulation, and payments",NONE,NONE,Health,NONE,NONE,no
111 Congress:h5013:229:2010-04-28,"Defense:DOD Civilian Personnel, Civilian Employment by the Defense Industry, Military Base Closings",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h5019:252:2010-05-06,"Foreign Trade:International Private Business Investments, Overseas Private Investment Corporation (OPIC)",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h5019:253:2010-05-06,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h5019:254:2010-05-06,Energy:Energy Conservation,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h5019:255:2010-05-06,Energy:Energy Conservation,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h5072:348:2010-06-10,Community Development and Housing Issues:Secondary Mortgage Market,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5072:349:2010-06-10,Community Development and Housing Issues:Secondary Mortgage Market,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5072:350:2010-06-10,Community Development and Housing Issues:Secondary Mortgage Market,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5072:351:2010-06-10,"Law, Crime, and Family Issues:Child Abuse and Child Pornography",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h5072:353:2010-06-10,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h509:652:2009-07-28,International Affairs and Foreign Aid:International Resources Exploitation and Resources Agreement,NONE,NONE,International Affairs and Foreign Aid,NONE,NONE,no
111 Congress:h5110:537:2010-09-23,"Public Lands and Water Management:Natural Resources, Public Lands, and Forest Management",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h5114:444:2010-07-15,Foreign Trade:General,NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h5114:447:2010-07-15,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5116:262:2010-05-12,Education:Elementary and Secondary Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h5116:263:2010-05-12,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h5116:264:2010-05-12,Energy:Research and Development,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h5116:265:2010-05-12,Education:Higher Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h5116:267:2010-05-13,Foreign Trade:General,NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h5116:330:2010-05-28,Education:Educational Excellence,NONE,NONE,Education,NONE,NONE,no
111 Congress:h5116:332:2010-05-28,Education:Educational Excellence,NONE,NONE,Education,NONE,NONE,no
111 Congress:h5116:659:2010-12-21,Education:Educational Excellence,NONE,NONE,Education,NONE,NONE,no
111 Congress:h512:563:2010-09-29,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h5131:532:2010-09-22,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h5136:314:2010-05-27,Defense:Relief of Claims Against U.S. Military:,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h5136:315:2010-05-27,Energy:Natural Gas and Oil (Including Offshore Oil and Gas),NONE,NONE,Energy,NONE,NONE,no
111 Congress:h5136:316:2010-05-27,Community Development and Housing Issues:General,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5136:317:2010-05-27,Defense:VA Issues,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h5136:318:2010-05-27,Agriculture:General (includes combinations of multiple subtopics),NONE,NONE,Agriculture,NONE,NONE,no
111 Congress:h5136:336:2010-05-28,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h5146:226:2010-04-27,Defense:VA Issues,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h515:919:2009-12-02,Energy:Nuclear Energy and Nuclear Regulatory Commission Issues,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h5175:389:2010-06-24,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h5175:391:2010-06-24,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h5281:278:2010-12-18,"Labor, Employment, and Immigration:Immigration and Refugee Issues",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h5281:625:2010-12-08,"Labor, Employment, and Immigration:Immigration and Refugee Issues",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h5297:202:2010-06-29,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5297:221:2010-07-29,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h5297:222:2010-07-29,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5297:231:2010-09-14,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5297:232:2010-09-14,"Health:Regulation of drug industry, medical devices, and clinical labs",NONE,NONE,Health,NONE,NONE,no
111 Congress:h5297:233:2010-09-14,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h5297:236:2010-09-16,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5297:237:2010-09-16,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5297:375:2010-06-17,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5297:539:2010-09-23,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h5325:277:2010-05-19,Education:Educational Excellence,NONE,NONE,Education,NONE,NONE,no
111 Congress:h5327:284:2010-05-20,Defense:Direct War Related Issues,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h548:92:2009-03-03,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h5486:363:2010-06-15,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h5510:655:2010-12-17,Community Development and Housing Issues:Secondary Mortgage Market,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5552:400:2010-06-29,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h556:651:2009-07-28,Environment:Species and Forest Protection,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h5566:459:2010-07-21,"Law, Crime, and Family Issues:Child Abuse and Child Pornography",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h5609:425:2010-07-01,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h5618:398:2010-06-29,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h5618:423:2010-07-01,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h5730:471:2010-07-27,"Transportation:Highway Construction, Maintenance, and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h5827:479:2010-07-28,"Law, Crime, and Family Issues:Court Administration",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h5850:488:2010-07-29,"Foreign Trade:Tariff and Import Restrictions, Import Regulation",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h5850:489:2010-07-29,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5850:490:2010-07-29,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h5850:492:2010-07-29,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h5850:493:2010-07-29,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5850:494:2010-07-29,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h5850:495:2010-07-29,Public Lands and Water Management:Native American Affairs,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h5850:496:2010-07-29,"Foreign Trade:Productivity and Competitiveness of U.S. Business, U.S. Balance of Payments",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h5850:497:2010-07-29,Community Development and Housing Issues:Urban Economic Development and General Urban Issues,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h5850:498:2010-07-29,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h5850:499:2010-07-29,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h5851:506:2010-07-30,"Labor, Employment, and Immigration:Worker Safety and Protection, Occupational and Safety Health Administration (OSHA)",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h5901:502:2010-07-30,"Law, Crime, and Family Issues:Court Administration",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
